group_kind,group_name,topology,topology_mode,algorithm_label,aggregation,attack_strategy,byzantine_fraction,byzantine_placement,target_arm,inflated_mean,metric,n,mean,std,sem,ci95_low,ci95_high,min,max,ci_method
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,83.01299999999965,7.13916209928006,0.7139162099280061,81.61374994056142,84.41225005943788,68.07749999999966,103.4499999999995,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,1660.259999999993,142.78324198560122,14.278324198560123,1632.2749988112284,1688.2450011887574,1361.5499999999931,2068.99999999999,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,80.34124999999986,16.39782466441028,1.6397824664410279,77.12733542329518,83.55516457670454,41.09999999999992,139.89999999999932,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,148.56754999999916,17.868416390111374,1.7868416390111375,145.0654047414608,152.0696952585375,108.57499999999857,199.5149999999991,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,176.80799999999883,23.79990102687181,2.3799901026871813,172.14330511517016,181.4726948848275,128.49999999999815,241.40000000000092,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,393.91037499999396,106.77154239165728,10.677154239165727,372.98353723385,414.83721276613795,131.76499999999663,774.3099999999847,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,7878.207499999879,2135.4308478331454,213.54308478331455,7459.670744676999,8296.74425532276,2635.2999999999324,15486.199999999695,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,283.3707499999953,173.17189670605802,17.317189670605803,249.4296819321589,317.3118180678317,4.150000000000001,797.3749999999718,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,908.1980499999908,131.7667092079955,13.176670920799548,882.3722495590874,934.0238504408941,349.134999999998,998.76,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,989.6664999999989,39.76839391141373,3.976839391141373,981.8720380210616,997.4609619789362,791.3499999999722,999.65,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.5885,0.14717113655314154,0.014717113655314154,0.5596549872792016,0.6173450127207984,0.2,0.9,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,415.50672499999337,98.4750528166088,9.84750528166088,396.2059693103701,434.8074806896166,184.8824999999997,634.8349999999892,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,total_population_regret,100,8310.134499999867,1969.5010563321757,196.95010563321756,7924.1193862074015,8696.149613792333,3697.649999999994,12696.699999999784,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,319.74524999999454,185.08344387232938,18.50834438723294,283.4695615875539,356.02093841243516,3.0500000000000003,797.9249999999718,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,938.1849999999936,99.79067493529702,9.979067493529701,918.6263871133809,957.7436128866062,369.7900000000011,999.265,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,993.2779999999995,28.31870238995296,2.831870238995296,987.7276363226779,998.828363677321,798.4499999999717,999.65,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.55,0.13926212476455826,0.013926212476455826,0.5227051251050943,0.5772948748949058,0.25,0.85,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,median,median,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,220.28969999999583,71.0495120037395,7.104951200373949,206.36425153534827,234.2151484646434,41.75249999999966,389.93499999999545,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,4405.793999999916,1420.99024007479,142.09902400747902,4127.285030706965,4684.302969292868,835.0499999999931,7798.699999999909,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,156.37199999999564,95.53772578928984,9.553772578928983,137.6469498288085,175.0970501711828,0.725,300.2500000000001,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,546.6365499999887,266.0253153231296,26.60253153231296,494.49654629906416,598.7765537009133,25.174999999999567,998.9150000000001,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,893.4059999999902,165.08822316653803,16.508822316653802,861.0493028321777,925.7626971678027,300.20000000000016,999.65,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.512,0.16285334544065136,0.016285334544065135,0.4800813308174463,0.5439186691825537,0.1,0.8,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,232.75557499999536,71.85696206758605,7.185696206758605,218.67186923090242,246.8392807690883,56.389999999999645,435.04999999999325,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,4655.111499999907,1437.139241351721,143.7139241351721,4373.437384618048,4936.785615381767,1127.799999999993,8700.999999999865,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,158.02824999999564,95.73578597024495,9.573578597024495,139.26438074666413,176.79211925332714,0.875,300.55000000000007,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,586.2881499999875,268.5285885092888,26.85285885092888,533.6575137702292,638.9187862297457,200.77499999999287,999.455,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,898.51849999999,158.61403676643982,15.861403676643983,867.4307200495166,929.6062799504634,201.64999999999281,999.65,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.49700000000000005,0.13119882359659826,0.013119882359659826,0.4712855030936644,0.5227144969063356,0.25,0.85,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,114.81302499999967,3.005177398900709,0.3005177398900709,114.22402105309975,115.40202894689959,107.26499999999967,122.4024999999996,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,2296.2604999999935,60.103547978014184,6.010354797801418,2284.480421061995,2308.040578937992,2145.2999999999934,2448.049999999992,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,114.79924999999963,3.8287941751756156,0.38287941751756155,114.04882013124353,115.54967986875573,105.59999999999945,123.49999999999925,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,131.35744999999952,5.079580904877009,0.5079580904877009,130.36187043698789,132.35302956301115,117.9699999999995,146.69499999999834,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,141.06199999999953,7.204681138192776,0.7204681138192777,139.64990844490424,142.47409155509482,128.29999999999976,169.64999999999984,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,114.86759999999967,2.995397456806429,0.2995397456806429,114.28051288652732,115.45468711347202,106.87749999999974,122.31499999999978,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,2297.3519999999935,59.907949136128586,5.990794913612858,2285.6102577305464,2309.0937422694406,2137.5499999999947,2446.2999999999956,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,114.47524999999962,3.9805913204071603,0.398059132040716,113.69506843748255,115.25543156251669,105.44999999999968,122.99999999999947,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,131.13394999999952,4.7932417856452245,0.4793241785645225,130.1944918730938,132.07340812690524,117.9699999999995,146.69499999999834,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,141.40899999999954,6.990427726397018,0.6990427726397017,140.0389013419727,142.77909865802638,130.59999999999928,169.64999999999984,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,independent,mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,89.49017499999965,11.964089366751995,1.1964089366751995,87.1452565733344,91.83509342666491,65.46,128.62249999999904,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,1789.8034999999932,239.28178733503992,23.92817873350399,1742.905131466688,1836.7018685332982,1309.1999999999998,2572.4499999999807,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,91.16899999999991,17.75430632070119,1.775430632070119,87.68921990409329,94.64878009590653,53.99999999999993,147.8999999999993,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,147.0142499999989,21.9030997918653,2.19030997918653,142.7213213258146,151.30717867418318,104.83500000000075,204.01999999999734,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,177.41549999999873,25.619299755252552,2.5619299755252554,172.39420951705566,182.4367904829418,109.00000000000105,234.24999999999974,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,82.10022499999967,9.852215615649424,0.9852215615649424,80.16922622254008,84.03122377745926,56.412499999999774,108.05999999999922,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,1642.0044999999934,197.0443123129885,19.704431231298848,1603.3845244508013,1680.6244755491855,1128.2499999999955,2161.1999999999844,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,82.2424999999999,15.394953792484223,1.5394953792484223,79.22514450230716,85.25985549769263,43.74999999999993,117.54999999999919,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,139.97719999999933,21.17818337751624,2.117818337751624,135.82635233220765,144.128047667791,88.68500000000013,199.76499999999635,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,170.58999999999847,26.21795205772193,2.621795205772193,165.4513758218452,175.72862417815173,116.35000000000095,250.59999999999974,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,mean,mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,496.59887499999263,115.57602648594315,11.557602648594315,473.94639006112305,519.2513599388623,255.162499999997,877.632499999994,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,9931.977499999854,2311.520529718863,231.15205297188632,9478.927801222462,10385.027198777245,5103.24999999994,17552.64999999988,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,464.0484999999899,248.7215783169003,24.87215783169003,415.2999664320816,512.7970335678982,2.275,990.925,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,958.1368499999958,71.56697934208418,7.1566979342084185,944.1099798007151,972.1637201992764,789.5849999999723,999.505,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,997.7964999999999,2.149362778484663,0.2149362778484663,997.3752326364458,998.217767363554,983.7,999.55,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.546,0.171252073643716,0.0171252073643716,0.5124352103380516,0.5795647896619485,0.2,0.9,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,445.34807499999357,94.76315868413543,9.476315868413543,426.77483719177764,463.9213128082095,245.56749999999556,674.647499999992,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,total_population_regret,100,8906.961499999872,1895.2631736827088,189.5263173682709,8535.496743835552,9278.426256164192,4911.349999999911,13492.949999999839,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,367.92274999999296,195.42937915278955,19.542937915278955,329.6192955339439,406.226204466042,28.84999999999997,798.9999999999718,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,940.2322999999939,100.17093914758273,10.017093914758274,920.5991566973123,959.8654433026754,325.979999999999,999.505,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,990.3314999999989,36.31908440017499,3.6319084400174986,983.2130902624175,997.4499097375802,798.2999999999718,999.9,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.6305,0.166043532079556,0.0166043532079556,0.5979560657258248,0.6630439342741751,0.2,1.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,median,median,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,292.6953749999938,76.4665530313519,7.646655303135191,277.70820600365664,307.682543996331,130.34249999999759,518.7999999999885,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,5853.907499999877,1529.331060627038,152.93310606270379,5554.164120073133,6153.65087992662,2606.8499999999517,10375.999999999769,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,207.56574999999538,89.7942902770043,8.97942902770043,189.96639250396902,225.16510749602173,1.225,545.6499999999861,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,743.8062499999813,196.22702495171194,19.622702495171193,705.3464598301016,782.2660401698611,299.9800000000002,997.775,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,932.6004999999926,107.2421983918229,10.72421983918229,911.5814153529054,953.6195846470798,306.3999999999992,999.8,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.5045000000000001,0.15043623435216866,0.015043623435216865,0.4750150398699923,0.5339849601300078,0.1,0.85,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,305.52209999999474,68.67383094311748,6.867383094311748,292.0622764671045,318.981923532885,134.83499999999907,467.6024999999898,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,6110.4419999998945,1373.4766188623496,137.34766188623496,5841.245529342089,6379.6384706577,2696.6999999999816,9352.049999999796,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,212.0817499999959,72.19299460745161,7.219299460745161,197.93218306332597,226.23131693666585,1.0,339.7749999999978,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,799.2127499999823,168.57630689588044,16.857630689588042,766.1724009837126,832.253099016252,299.9500000000002,998.97,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,963.7934999999966,92.64694761172005,9.264694761172006,945.6350319403425,981.9519680596507,300.4500000000001,1000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.564,0.18272350365478104,0.018272350365478106,0.5281868513707656,0.5998131486292343,0.0,0.9,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_static_random_and_degree,scale_free,static,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
